"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","CPI","ENRG","AGRWTH","A","1990",40.65689,
"GRC","CPI","ENRG","AGRWTH","A","1991",25.36264,
"GRC","CPI","ENRG","AGRWTH","A","1992",18.46797,
"GRC","CPI","ENRG","AGRWTH","A","1993",12.50427,
"GRC","CPI","ENRG","AGRWTH","A","1994",3.582679,
"GRC","CPI","ENRG","AGRWTH","A","1995",4.362228,
"GRC","CPI","ENRG","AGRWTH","A","1996",8.203518,
"GRC","CPI","ENRG","AGRWTH","A","1997",-3.59048,
"GRC","CPI","ENRG","AGRWTH","A","1998",-3.274575,
"GRC","CPI","ENRG","AGRWTH","A","1999",-3.547293,
"GRC","CPI","ENRG","AGRWTH","A","2000",17.18127,
"GRC","CPI","ENRG","AGRWTH","A","2001",-1.433912,
"GRC","CPI","ENRG","AGRWTH","A","2002",-0.2974185,
"GRC","CPI","ENRG","AGRWTH","A","2003",3.69433,
"GRC","CPI","ENRG","AGRWTH","A","2004",6.121009,
"GRC","CPI","ENRG","AGRWTH","A","2005",14.20847,
"GRC","CPI","ENRG","AGRWTH","A","2006",9.009915,
"GRC","CPI","ENRG","AGRWTH","A","2007",2.103877,
"GRC","CPI","ENRG","AGRWTH","A","2008",13.22618,
"GRC","CPI","ENRG","AGRWTH","A","2009",-11.36273,
"GRC","CPI","ENRG","AGRWTH","A","2010",28.79691,
"GRC","CPI","ENRG","AGRWTH","A","2011",16.51815,
"GRC","CPI","ENRG","AGRWTH","A","2012",12.84765,
"GRC","CPI","ENRG","AGRWTH","A","2013",6.556058,
"GRC","CPI","ENRG","AGRWTH","A","2014",-1.784672,
"GRC","CPI","ENRG","AGRWTH","A","2015",-9.974874,
"GRC","CPI","ENRG","AGRWTH","A","2016",-5.229359,
"GRC","CPI","ENRG","AGRWTH","A","2017",7.36636,
"GRC","CPI","ENRG","AGRWTH","A","2018",3.21657,
"GRC","CPI","ENRG","AGRWTH","A","2019",-0.4804807,
"GRC","CPI","ENRG","AGRWTH","A","2020",-8.250781,
