Entity,Code,Year,Low-carbon energy (TWh growth - equivalent),Renewables (TWh growth - equivalent),Fossil fuels (TWh growth),Nuclear (TWh growth - equivalent)
Oman,OMN,1984,0,0,10.143509,0
Oman,OMN,1985,0,0,1.0774269,0
Oman,OMN,1986,0,0,-2.111456,0
Oman,OMN,1987,0,0,3.975668,0
Oman,OMN,1988,0,0,-1.0461578,0
Oman,OMN,1989,0,0,4.630783,0
Oman,OMN,1990,0,0,9.844131,0
Oman,OMN,1991,0,0,16.004257,0
Oman,OMN,1992,0,0,-2.3773499,0
Oman,OMN,1993,0,0,-2.652893,0
Oman,OMN,1994,0,0,-2.9974556,0
Oman,OMN,1995,0,0,9.059109,0
Oman,OMN,1996,0,0,1.883873,0
Oman,OMN,1997,0,0,1.9291077,0
Oman,OMN,1998,0,0,1.9344864,0
Oman,OMN,1999,0,0,10.834427,0
Oman,OMN,2000,0,0,32.117813,0
Oman,OMN,2001,0,0,11.886368,0
Oman,OMN,2002,0,0,11.160278,0
Oman,OMN,2003,0,0,4.93396,0
Oman,OMN,2004,0,0,-9.899078,0
Oman,OMN,2005,0,0,26.645523,0
Oman,OMN,2006,0,0,14.739792,0
Oman,OMN,2007,0,0,-0.6654663,0
Oman,OMN,2008,0,0,30.574509,0
Oman,OMN,2009,0,0,-1.5164795,0
Oman,OMN,2010,0,0,38.230255,0
Oman,OMN,2011,0,0,21.050781,0
Oman,OMN,2012,0,0,23.430054,0
Oman,OMN,2013,0.0032777777,0.0032777777,33.686005,0
Oman,OMN,2014,-0.00002777786,-0.00002777786,-1.3722534,0
Oman,OMN,2015,0.006722222,0.006722222,18.072205,0
Oman,OMN,2016,0.0012499997,0.0012499997,0.6751404,0
Oman,OMN,2017,0.030187499,0.030187499,24.959442,0
Oman,OMN,2018,0.00016000122,0.00016000122,19.593872,0
Oman,OMN,2019,0.025013331,0.025013331,-2.2563782,0
Oman,OMN,2020,0.7642131,0.7642131,-8.472046,0
Oman,OMN,2021,,,45.45221,
Pakistan,PAK,1966,0,0,0.6162567,0
Pakistan,PAK,1967,1.2022672,1.2022672,7.6765823,0
Pakistan,PAK,1968,1.5551062,1.5551062,10.856377,0
Pakistan,PAK,1969,0.50965595,0.50965595,-0.008911133,0
Pakistan,PAK,1970,-1.1238575,-1.1238575,-0.55638885,0
Pakistan,PAK,1971,2.7777014,2.63976,-9.49305,0.1379411
Pakistan,PAK,1972,1.026969,0.58806515,-7.7358856,0.43890417
Pakistan,PAK,1973,1.1550102,0.6534052,4.973816,0.50160444
Pakistan,PAK,1974,0.491704,0.065340996,7.4770203,0.42636383
Pakistan,PAK,1975,2.1205997,1.8948765,3.034027,0.22572207
Pakistan,PAK,1976,0.97812843,1.2414722,0.70812225,-0.26334238
Pakistan,PAK,1977,2.4141693,2.953393,6.67128,-0.5392249
Pakistan,PAK,1978,4.0570583,4.508501,4.4002914,-0.45144388
Pakistan,PAK,1979,1.5557652,1.8818111,9.979919,-0.32604307
Pakistan,PAK,1980,1.290575,1.2153339,13.91391,0.07524055
Pakistan,PAK,1981,1.413866,1.163063,10.2165985,0.25080252
Pakistan,PAK,1982,3.5372353,3.4369144,13.574509,0.100320846
Pakistan,PAK,1983,5.0881176,4.887474,7.5736847,0.20064169
Pakistan,PAK,1984,1.4698296,1.3068123,9.967468,0.16302156
Pakistan,PAK,1985,1.6005173,1.4374962,8.973297,0.16302139
Pakistan,PAK,1986,-1.2970467,-1.685791,14.373032,0.38874364
Pakistan,PAK,1987,10.96442,11.591423,17.182327,-0.62700576
Pakistan,PAK,1988,2.0256882,2.3391914,14.148682,-0.31350285
Pakistan,PAK,1989,0.61011124,0.8232956,16.073822,-0.21318191
Pakistan,PAK,1990,-0.20579147,-1.0585213,13.458893,0.8527277
Pakistan,PAK,1991,3.5414581,3.5414581,14.661255,0
Pakistan,PAK,1992,5.289818,4.9136124,11.038116,0.37620342
Pakistan,PAK,1993,5.4668274,5.880657,30.818207,-0.4138236
Pakistan,PAK,1994,-0.688118,-1.2022667,13.756409,0.5141443
Pakistan,PAK,1995,3.4187012,3.6068,17.878906,-0.18810165
Pakistan,PAK,1996,5.511841,6.0636063,21.235107,-0.5517649
Pakistan,PAK,1997,-18.427765,-18.778885,3.8858337,0.35112327
Pakistan,PAK,1998,16.57724,16.740257,14.3871155,-0.16302168
Pakistan,PAK,1999,-8.587471,-7.6971207,28.460632,-0.89034796
Pakistan,PAK,2000,-6.2537537,-8.711613,16.28601,2.4578624
Pakistan,PAK,2001,4.840702,1.6437836,6.555176,3.1969147
Pakistan,PAK,2002,5.570904,6.1411133,13.388245,-0.5702057
Pakistan,PAK,2003,11.987015,11.996456,33.830383,-0.009442806
Pakistan,PAK,2004,5.6994324,4.3222733,57.43579,1.3771596
Pakistan,PAK,2005,9.219658,8.924278,14.202576,0.29537487
Pakistan,PAK,2006,-1.8869476,-1.8297501,36.73456,-0.057194233
Pakistan,PAK,2007,2.8732452,3.500023,40.205505,-0.6267791
Pakistan,PAK,2008,-14.326111,-12.747223,17.913757,-1.5788922
Pakistan,PAK,2009,5.57135,3.4646683,4.0249023,2.10669
Pakistan,PAK,2010,2.4369736,2.4837494,0.7290039,-0.04677391
Pakistan,PAK,2011,5.359085,1.696228,-5.8567505,3.6628551
Pakistan,PAK,2012,-58.06336,-54.774147,5.6366577,-3.2892113
Pakistan,PAK,2013,60.92465,56.920326,2.9815674,4.004325
Pakistan,PAK,2014,3.5768127,2.5849533,20.61621,0.9918499
Pakistan,PAK,2015,0.9490051,1.9642029,38.97461,-1.0151949
Pakistan,PAK,2016,9.937668,7.47287,63.911133,2.464799
Pakistan,PAK,2017,-0.37783813,-7.5168,52.533936,7.138961
Pakistan,PAK,2018,3.110489,0.35910034,26.566284,2.7513905
Pakistan,PAK,2019,16.60656,16.859505,-4.6136475,-0.25295067
Pakistan,PAK,2020,9.878723,9.038933,-16.936462,0.8398037
Pakistan,PAK,2021,12.161667,-3.57827,82.6723,15.739937
Peru,PER,1966,0.597312,0.597312,11.58334,0
Peru,PER,1967,1.0083332,1.0083332,0.25872803,0
Peru,PER,1968,0.6860218,0.6860218,0.6213875,0
Peru,PER,1969,0.89005375,0.89005375,-0.33561707,0
Peru,PER,1970,-0.4879036,-0.4879036,2.7331352,0
Peru,PER,1971,2.9423723,2.9423723,0.581974,0
Peru,PER,1972,0.44059086,0.44059086,-8.423569,0
Peru,PER,1973,0.99721146,0.99721146,9.275383,0
Peru,PER,1974,1.4366932,1.4366932,11.199043,0
Peru,PER,1975,0.74220467,0.74220467,2.0254135,0
Peru,PER,1976,0.89694214,0.89694214,0.65203094,0
Peru,PER,1977,0.676445,0.676445,-0.05899048,0
Peru,PER,1978,0.407629,0.407629,-0.88075256,0
Peru,PER,1979,1.345026,1.345026,2.60952,0
Peru,PER,1980,0.65880394,0.65880394,6.184952,0
Peru,PER,1981,2.8868618,2.8868618,2.6008377,0
Peru,PER,1982,1.4222107,1.4222107,-1.4205246,0
Peru,PER,1983,-0.873724,-0.873724,-12.14621,0
Peru,PER,1984,1.7527905,1.7527905,3.7013016,0
Peru,PER,1985,2.0939827,2.0939827,-2.8400497,0
Peru,PER,1986,1.9569569,1.9569569,5.4034805,0
Peru,PER,1987,2.3613548,2.3613548,6.014099,0
Peru,PER,1988,-1.3454285,-1.3454285,-1.583931,0
Peru,PER,1989,0.27711868,0.27711868,-9.726448,0
Peru,PER,1990,-0.14109612,-0.14109612,-1.0200348,0
Peru,PER,1991,3.0154247,3.0154247,-3.7714539,0
Peru,PER,1992,-5.3314533,-5.3314533,2.548149,0
Peru,PER,1993,6.162634,6.162634,3.2019882,0
Peru,PER,1994,2.8351517,2.8351517,7.111473,0
Peru,PER,1995,0.6370201,0.6370201,10.342598,0
Peru,PER,1996,1.1266212,1.1266212,3.4244766,0
Peru,PER,1997,-0.2677536,-0.2677536,1.4391632,0
Peru,PER,1998,1.6661873,1.6661873,-1.0971069,0
Peru,PER,1999,2.2071953,2.2071953,1.9177856,0
Peru,PER,2000,4.8974,4.8974,-0.4393692,0
Peru,PER,2001,3.933117,3.933117,-5.551338,0
Peru,PER,2002,0.98091507,0.98091507,2.3472443,0
Peru,PER,2003,1.1258507,1.1258507,-3.1906586,0
Peru,PER,2004,-3.3855057,-3.3855057,12.756981,0
Peru,PER,2005,1.5962486,1.5962486,5.690941,0
Peru,PER,2006,4.278099,4.278099,-3.614708,0
Peru,PER,2007,-0.25687408,-0.25687408,15.982597,0
Peru,PER,2008,-1.5807838,-1.5807838,15.426048,0
Peru,PER,2009,2.0270042,2.0270042,2.2044525,0
Peru,PER,2010,0.75051117,0.75051117,26.733047,0
Peru,PER,2011,3.8193169,3.8193169,19.797546,0
Peru,PER,2012,1.0822258,1.0822258,5.6657104,0
Peru,PER,2013,1.7252502,1.7252502,3.7884064,0
Peru,PER,2014,1.0949554,1.0949554,5.7991486,0
Peru,PER,2015,3.3750153,3.3750153,9.435242,0
Peru,PER,2016,0.20558167,0.20558167,18.78363,0
Peru,PER,2017,13.388031,13.388031,-4.6936035,0
Peru,PER,2018,6.4767685,6.4767685,10.558868,0
Peru,PER,2019,1.967453,1.967453,7.8129272,0
Peru,PER,2020,-2.2012634,-2.2012634,-50.374954,0
Peru,PER,2021,3.7023697,3.7023697,40.584915,
Philippines,PHL,1966,-0.088709354,-0.088709354,4.4929504,0
Philippines,PHL,1967,0.4731183,0.4731183,6.8182526,0
Philippines,PHL,1968,0.11827946,0.11827946,8.475636,0
Philippines,PHL,1969,0.2809143,0.2809143,5.0610504,0
Philippines,PHL,1970,0.8338704,0.8338704,10.254379,0
Philippines,PHL,1971,-0.48494577,-0.48494577,13.654259,0
Philippines,PHL,1972,0.810215,0.810215,-1.8395996,0
Philippines,PHL,1973,0.49381685,0.49381685,16.814873,0
Philippines,PHL,1974,-0.9551072,-0.9551072,-7.3111725,0
Philippines,PHL,1975,0.65349436,0.65349436,8.640175,0
Philippines,PHL,1976,1.5465055,1.5465055,3.2593079,0
Philippines,PHL,1977,-2.0108762,-2.0108762,11.878181,0
Philippines,PHL,1978,2.066688,2.066688,3.8840637,0
Philippines,PHL,1979,2.0058155,2.0058155,4.0370636,0
Philippines,PHL,1980,5.890394,5.890394,-8.249527,0
Philippines,PHL,1981,6.0205345,6.0205345,-6.5110626,0
Philippines,PHL,1982,0.13000298,0.13000298,-4.2248154,0
Philippines,PHL,1983,3.6716194,3.6716194,7.9186172,0
Philippines,PHL,1984,5.066063,5.066063,-18.599869,0
Philippines,PHL,1985,2.5273018,2.5273018,-7.2286453,0
Philippines,PHL,1986,0.32746887,0.32746887,1.7863693,0
Philippines,PHL,1987,-4.4194336,-4.4194336,15.625748,0
Philippines,PHL,1988,3.936016,3.936016,11.322205,0
Philippines,PHL,1989,2.0176315,2.0176315,11.349991,0
Philippines,PHL,1990,-0.6865616,-0.6865616,7.472534,0
Philippines,PHL,1991,-3.2553291,-3.2553291,-2.7227936,0
Philippines,PHL,1992,-2.2492523,-2.2492523,30.459167,0
Philippines,PHL,1993,1.6509838,1.6509838,5.4499817,0
Philippines,PHL,1994,4.313116,4.313116,9.009064,0
Philippines,PHL,1995,0.5691414,0.5691414,25.135849,0
Philippines,PHL,1996,3.4918442,3.4918442,15.536041,0
Philippines,PHL,1997,-0.8468895,-0.8468895,21.294022,0
Philippines,PHL,1998,1.7926521,1.7926521,2.5997467,0
Philippines,PHL,1999,12.969711,12.969711,-6.8895874,0
Philippines,PHL,2000,2.8070793,2.8070793,-3.4810028,0
Philippines,PHL,2001,-5.7435265,-5.7435265,1.1294861,0
Philippines,PHL,2002,-1.090683,-1.090683,-0.8695526,0
Philippines,PHL,2003,0.94250107,0.94250107,9.599243,0
Philippines,PHL,2004,3.033081,3.033081,7.203125,0
Philippines,PHL,2005,-1.9135818,-1.9135818,0.5244446,0
Philippines,PHL,2006,5.733547,5.733547,-14.877701,0
Philippines,PHL,2007,-4.914192,-4.914192,16.540543,0
Philippines,PHL,2008,4.650799,4.650799,5.7408447,0
Philippines,PHL,2009,-1.5207787,-1.5207787,3.17276,0
Philippines,PHL,2010,-6.8612366,-6.8612366,16.572144,0
Philippines,PHL,2011,5.3196144,5.3196144,1.5549622,0
Philippines,PHL,2012,2.187687,2.187687,8.284302,0
Philippines,PHL,2013,-2.5885735,-2.5885735,27.618256,0
Philippines,PHL,2014,-0.6526413,-0.6526413,20.070404,0
Philippines,PHL,2015,2.8025436,2.8025436,35.509277,0
Philippines,PHL,2016,2.5813217,2.5813217,37.88788,0
Philippines,PHL,2017,3.1291504,3.1291504,43.759277,0
Philippines,PHL,2018,0.056739807,0.056739807,14.62561,0
Philippines,PHL,2019,-3.653839,-3.653839,19.621246,0
Philippines,PHL,2020,-1.2250137,-1.2250137,-50.581085,0
Philippines,PHL,2021,3.0807,3.0807,31.239502,
Poland,POL,1966,0.038306713,0.038306713,15.08667,0
Poland,POL,1967,0.19952917,0.19952917,22.92212,0
Poland,POL,1968,0.15151215,0.15151215,61.915405,0
Poland,POL,1969,-0.45850086,-0.45850086,60.157776,0
Poland,POL,1970,2.7618608,2.7618608,49.09326,0
Poland,POL,1971,-0.4632392,-0.4632392,31.685608,0
Poland,POL,1972,0.07298422,0.07298422,55.70233,0
Poland,POL,1973,-0.017674446,-0.017674446,20.16272,0
Poland,POL,1974,2.0076604,2.0076604,34.184814,0
Poland,POL,1975,-0.46693468,-0.46693468,89.47998,0
Poland,POL,1976,-1.1095438,-1.1095438,66.36194,0
Poland,POL,1977,1.1843424,1.1843424,53.70923,0
Poland,POL,1978,-0.027318954,-0.027318954,66.97424,0
Poland,POL,1979,-0.49603462,-0.49603462,21.38623,0
Poland,POL,1980,1.6282253,1.6282253,65.74927,0
Poland,POL,1981,-0.559845,-0.559845,-146.59766,0
Poland,POL,1982,-1.7564516,-1.7564516,26.342407,0
Poland,POL,1983,0.6871977,0.6871977,5.628418,0
Poland,POL,1984,-0.84378386,-0.84378386,55.386475,0
Poland,POL,1985,1.4788976,1.4788976,31.04663,0
Poland,POL,1986,-0.9885416,-0.9885416,42.306274,0
Poland,POL,1987,-0.22745228,-0.22745228,49.10205,0
Poland,POL,1988,0.07429361,0.07429361,-29.803589,0
Poland,POL,1989,-0.51535606,-0.51535606,-56.8667,0
Poland,POL,1990,-0.72096825,-0.72096825,-258.47253,0
Poland,POL,1991,0.11303854,0.11303854,-26.27893,0
Poland,POL,1992,0.33185434,0.33185434,-52.09912,0
Poland,POL,1993,-0.21579313,-0.21579313,-0.33325195,0
Poland,POL,1994,0.69254017,0.69254017,-49.360107,0
Poland,POL,1995,0.50939655,0.50939655,25.033203,0
Poland,POL,1996,0.3378482,0.3378482,54.889404,0
Poland,POL,1997,0.20954561,0.20954561,-11.618652,0
Poland,POL,1998,1.197752,1.197752,-49.539062,0
Poland,POL,1999,-0.5415659,-0.5415659,-20.936035,0
Poland,POL,2000,-0.05256605,-0.05256605,-65.144714,0
Poland,POL,2001,1.3411493,1.3411493,-8.409241,0
Poland,POL,2002,-0.09568024,-0.09568024,-10.781494,0
Poland,POL,2003,-1.2074118,-1.2074118,35.83484,0
Poland,POL,2004,2.2940502,2.2940502,4.7178955,0
Poland,POL,2005,2.8056154,2.8056154,20.321167,0
Poland,POL,2006,1.861021,1.861021,50.77478,0
Poland,POL,2007,3.4552155,3.4552155,-6.621216,0
Poland,POL,2008,7.617489,7.617489,11.879272,0
Poland,POL,2009,8.509209,8.509209,-48.20459,0
Poland,POL,2010,6.7476196,6.7476196,65.81067,0
Poland,POL,2011,7.1408005,7.1408005,-0.3852539,0
Poland,POL,2012,12.148582,12.148582,-45.83777,0
Poland,POL,2013,-0.52015686,-0.52015686,3.2276611,0
Poland,POL,2014,7.627613,7.627613,-48.63257,0
Poland,POL,2015,6.3118515,6.3118515,5.05896,0
Poland,POL,2016,-2.757309,-2.757309,51.13025,0
Poland,POL,2017,4.4299316,4.4299316,40.783203,0
Poland,POL,2018,-3.2989197,-3.2989197,17.032959,0
Poland,POL,2019,11.447105,11.447105,-46.33362,0
Poland,POL,2020,5.317398,5.317398,-55.88562,0
Poland,POL,2021,7.6481323,7.6481323,92.06592,0
Portugal,PRT,1966,3.8246965,3.8246965,0.9025841,0
Portugal,PRT,1967,0.5806465,0.5806465,3.1966782,0
Portugal,PRT,1968,-0.7514801,-0.7514801,1.8149261,0
Portugal,PRT,1969,3.4866924,3.4866924,1.4712601,0
Portugal,PRT,1970,-1.7992592,-1.7992592,14.326389,0
Portugal,PRT,1971,0.94499207,0.94499207,6.823658,0
Portugal,PRT,1972,2.6128387,2.6128387,4.763191,0
Portugal,PRT,1973,0.98444176,0.98444176,8.712006,0
Portugal,PRT,1974,1.423521,1.423521,3.335144,0
Portugal,PRT,1975,-4.014246,-4.014246,3.359146,0
Portugal,PRT,1976,-4.818348,-4.818348,3.7214813,0
Portugal,PRT,1977,15.327015,15.327015,-1.3344803,0
Portugal,PRT,1978,2.4922733,2.4922733,3.8228073,0
Portugal,PRT,1979,1.2717056,1.2717056,6.298874,0
Portugal,PRT,1980,-9.258892,-9.258892,5.455139,0
Portugal,PRT,1981,-8.887512,-8.887512,6.5449066,0
Portugal,PRT,1982,5.7582664,5.7582664,4.639168,0
Portugal,PRT,1983,3.4334679,3.4334679,1.4236221,0
Portugal,PRT,1984,5.038988,5.038988,0.8709259,0
Portugal,PRT,1985,3.3023663,3.3023663,-0.29497528,0
Portugal,PRT,1986,-6.2574215,-6.2574215,15.058777,0
Portugal,PRT,1987,1.915411,1.915411,1.8114777,0
Portugal,PRT,1988,9.231667,9.231667,8.647079,0
Portugal,PRT,1989,-18.933937,-18.933937,33.364944,0
Portugal,PRT,1990,9.96805,9.96805,-6.975754,0
Portugal,PRT,1991,0.045612335,0.045612335,7.442856,0
Portugal,PRT,1992,-12.75713,-12.75713,14.926483,0
Portugal,PRT,1993,11.586269,11.586269,-5.5397034,0
Portugal,PRT,1994,6.475504,6.475504,1.2731628,0
Portugal,PRT,1995,-6.6504726,-6.6504726,27.940186,0
Portugal,PRT,1996,18.922976,18.922976,-11.340118,0
Portugal,PRT,1997,-4.5950317,-4.5950317,8.206848,0
Portugal,PRT,1998,-0.23662949,-0.23662949,23.346497,0
Portugal,PRT,1999,-16.246382,-16.246382,22.561523,0
Portugal,PRT,2000,12.511522,12.511522,-3.0160522,0
Portugal,PRT,2001,8.228207,8.228207,-3.8856506,0
Portugal,PRT,2002,-17.775427,-17.775427,15.524719,0
Portugal,PRT,2003,22.945257,22.945257,-14.993881,0
Portugal,PRT,2004,-15.775604,-15.775604,9.934677,0
Portugal,PRT,2005,-11.869486,-11.869486,11.302826,0
Portugal,PRT,2006,21.806028,21.806028,-23.976242,0
Portugal,PRT,2007,2.0517578,2.0517578,0.22901917,0
Portugal,PRT,2008,-4.524605,-4.524605,-5.795532,0
Portugal,PRT,2009,11.084293,11.084293,-8.605682,0
Portugal,PRT,2010,29.05592,29.05592,-13.194916,0
Portugal,PRT,2011,-12.236771,-12.236771,-1.815445,0
Portugal,PRT,2012,-13.658512,-13.658512,-11.59848,0
Portugal,PRT,2013,27.250591,27.250591,-1.2356415,0
Portugal,PRT,2014,5.2464066,5.2464066,0.6408539,0
Portugal,PRT,2015,-18.94249,-18.94249,12.489761,0
Portugal,PRT,2016,19.962318,19.962318,0.30560303,0
Portugal,PRT,2017,-26.46682,-26.46682,16.848694,0
Portugal,PRT,2018,18.041061,18.041061,-12.228256,0
Portugal,PRT,2019,-5.4020996,-5.4020996,-9.251801,0
Portugal,PRT,2020,6.6592865,6.6592865,-34.828613,0
Portugal,PRT,2021,2.8663406,2.8663406,-2.0391388,
Qatar,QAT,1966,0,0,0.009614706,0
Qatar,QAT,1967,0,0,0.61467934,0
Qatar,QAT,1968,0,0,4.4041867,0
Qatar,QAT,1969,0,0,3.6790762,0
Qatar,QAT,1970,0,0,1.4070482,0
Qatar,QAT,1971,0,0,-0.04444027,0
Qatar,QAT,1972,0,0,1.2196875,0
Qatar,QAT,1973,0,0,5.32008,0
Qatar,QAT,1974,0,0,-2.308836,0
Qatar,QAT,1975,0,0,7.7331696,0
Qatar,QAT,1976,0,0,-8.385209,0
Qatar,QAT,1977,0,0,5.92307,0
Qatar,QAT,1978,0,0,-0.8547497,0
Qatar,QAT,1979,0,0,30.237606,0
Qatar,QAT,1980,0,0,3.0037422,0
Qatar,QAT,1981,0,0,-2.3105965,0
Qatar,QAT,1982,0,0,8.273804,0
Qatar,QAT,1983,0,0,2.5213394,0
Qatar,QAT,1984,0,0,8.555878,0
Qatar,QAT,1985,0,0,-4.3002167,0
Qatar,QAT,1986,0,0,5.9609528,0
Qatar,QAT,1987,0,0,-2.2178726,0
Qatar,QAT,1988,0,0,3.6866074,0
Qatar,QAT,1989,0,0,4.205818,0
Qatar,QAT,1990,0,0,1.0921402,0
Qatar,QAT,1991,0,0,11.975159,0
Qatar,QAT,1992,0,0,53.473633,0
Qatar,QAT,1993,0,0,10.006454,0
Qatar,QAT,1994,0,0,2.2337189,0
Qatar,QAT,1995,0,0,-0.5353241,0
Qatar,QAT,1996,0,0,-41.094,0
Qatar,QAT,1997,0,0,10.471077,0
Qatar,QAT,1998,0,0,9.6197815,0
Qatar,QAT,1999,0,0,15.279022,0
Qatar,QAT,2000,0,0,-16.068054,0
Qatar,QAT,2001,0,0,-5.2278748,0
Qatar,QAT,2002,0,0,13.057251,0
Qatar,QAT,2003,0,0,20.907532,0
Qatar,QAT,2004,0,0,33.93425,0
Qatar,QAT,2005,0,0,25.990921,0
Qatar,QAT,2006,0,0,11.411499,0
Qatar,QAT,2007,0,0,21.076996,0
Qatar,QAT,2008,0,0,27.731995,0
Qatar,QAT,2009,0,0,3.9311218,0
Qatar,QAT,2010,0,0,46.86737,0
Qatar,QAT,2011,0.36963332,0.36963332,56.481384,0
Qatar,QAT,2012,-0.000027775764,-0.000027775764,52.32367,0
Qatar,QAT,2013,0.007222235,0.007222235,37.818756,0
Qatar,QAT,2014,0.0074166656,0.0074166656,38.53177,0
Qatar,QAT,2015,-0.00011110306,-0.00011110306,72.79419,0
Qatar,QAT,2016,0.0048611164,0.0048611164,-12.875122,0
Qatar,QAT,2017,-0.00013890862,-0.00013890862,-18.354126,0
Qatar,QAT,2018,-0.00011110306,-0.00011110306,-0.58166504,0
Qatar,QAT,2019,-0.00008332729,-0.00008332729,24.756348,0
Qatar,QAT,2020,0.0009766519,0.0009766519,-70.42908,0
Qatar,QAT,2021,,,20.595581,
Romania,ROU,1966,0.08870959,0.08870959,18.460266,0
Romania,ROU,1967,1.3040321,1.3040321,33.159607,0
Romania,ROU,1968,0.25430155,0.25430155,20.991943,0
Romania,ROU,1969,1.9368277,1.9368277,50.895294,0
Romania,ROU,1970,1.6440859,1.6440859,24.55487,0
Romania,ROU,1971,5.091936,5.091936,21.462708,0
Romania,ROU,1972,8.421504,8.421504,16.288849,0
Romania,ROU,1973,0.6032257,0.6032257,41.944733,0
Romania,ROU,1974,2.7470436,2.7470436,0.9244385,0
Romania,ROU,1975,2.6169357,2.6169357,45.39862,0
Romania,ROU,1976,-3.708065,-3.708065,48.539795,0
Romania,ROU,1977,3.6607533,3.6607533,33.937134,0
Romania,ROU,1978,3.7524185,3.7524185,47.061035,0
Romania,ROU,1979,2.143818,2.143818,11.91864,0
Romania,ROU,1980,3.838169,3.838169,3.1920776,0
Romania,ROU,1981,0.2957039,0.2957039,1.4448242,0
Romania,ROU,1982,-2.611023,-2.611023,-3.7023926,0
Romania,ROU,1983,-5.369894,-5.369894,0.29986572,0
Romania,ROU,1984,3.8086033,3.8086033,-9.013855,0
Romania,ROU,1985,4.1013412,4.1013412,-6.195801,0
Romania,ROU,1986,-5.6271477,-5.6271477,20.80597,0
Romania,ROU,1987,1.1798401,1.1798401,25.85431,0
Romania,ROU,1988,10.547577,10.547577,3.4708252,0
Romania,ROU,1989,-3.2467728,-3.2467728,4.588623,0
Romania,ROU,1990,-6.6974945,-6.6974945,-30.564453,0
Romania,ROU,1991,9.388355,9.388355,-120.159424,0
Romania,ROU,1992,-8.533394,-8.533394,-65.23694,0
Romania,ROU,1993,3.154869,3.154869,-18.606873,0
Romania,ROU,1994,0.81884766,0.81884766,-31.18985,0
Romania,ROU,1995,10.784138,10.784138,39.167664,0
Romania,ROU,1996,1.1591454,-2.773655,-4.560272,3.9327958
Romania,ROU,1997,16.61145,5.221672,-44.687683,11.389785
Romania,ROU,1998,3.7871857,4.051075,-48.267303,-0.2638893
Romania,ROU,1999,-2.0860672,-1.7767792,-55.588135,-0.30928898
Romania,ROU,2000,-9.652863,-10.384945,8.813812,0.7320795
Romania,ROU,2001,0.013500214,0.14222336,4.7596436,-0.12872028
Romania,ROU,2002,3.0932007,3.004593,13.108551,0.088609695
Romania,ROU,2003,-10.171108,-8.382877,10.108795,-1.7882318
Romania,ROU,2004,10.823479,9.13517,5.256531,1.6883097
Romania,ROU,2005,10.204803,10.282669,-9.233459,-0.07786369
Romania,ROU,2006,-5.52005,-5.634304,14.846863,0.11424637
Romania,ROU,2007,-1.4403076,-6.97987,-15.468994,5.539565
Romania,ROU,2008,12.497368,3.1436234,-12.002869,9.353741
Romania,ROU,2009,-3.7449799,-4.9677315,-53.99228,1.2227554
Romania,ROU,2010,12.417427,12.954227,-8.279602,-0.53679657
Romania,ROU,2011,-11.165558,-11.30558,20.067902,0.14001846
Romania,ROU,2012,-4.99675,-4.0689354,-10.574646,-0.9278202
Romania,ROU,2013,13.781166,13.564873,-39.878326,0.21630669
Romania,ROU,2014,13.48011,13.513355,0.6418152,-0.033252716
Romania,ROU,2015,2.4503708,2.7230377,-0.78518677,-0.27266502
Romania,ROU,2016,0.5603485,1.6477127,-1.48703,-1.0873661
Romania,ROU,2017,-7.1709213,-7.5698624,13.280701,0.39894485
Romania,ROU,2018,4.133438,4.6404343,3.0722656,-0.5070038
Romania,ROU,2019,-4.6726,-4.3207397,-5.308319,-0.35185432
Romania,ROU,2020,0.07369995,-0.29023743,-18.794037,0.3639393
