Entity,Code,Year,Solar (% growth),Coal (% growth),Gas (% growth),Nuclear (% growth),Oil (% growth),Wind (% growth),Hydro (% growth),Other renewables (% growth)
New Zealand,NZL,2016,54.424404,-17.257,-0.09428859,,2.5138974,-0.9882927,5.7281256,-0.14973283
New Zealand,NZL,2017,35.96823,5.3655148,4.059744,,5.469823,-10.668159,-2.9272974,0.35134554
New Zealand,NZL,2018,30.707287,7.8179717,-9.797758,,-0.20568371,-1.1039078,4.2847633,-0.8789599
New Zealand,NZL,2019,27.025461,13.813376,6.7314506,,2.4059653,9.076632,-2.4983346,0.93661547
New Zealand,NZL,2020,25.580013,-4.2707863,-4.817253,,-17.871958,2.178049,-5.1973763,0.39362907
New Zealand,NZL,2021,27.850353,17.309952,-15.152729,,-2.4796307,14.634562,-0.18533468,-0.02900958
New Zealand,NZL,1966,,-2.7355611,,,10.716033,,7.8517914,0.81602335
New Zealand,NZL,1967,,-8.687496,,,5.0322533,,3.844583,-16.556293
New Zealand,NZL,1968,,-5.886382,,,2.7512789,,4.9232006,14.197529
New Zealand,NZL,1969,,2.5454402,,,3.8699865,,-1.1636674,2.4710417
New Zealand,NZL,1970,,0.07092953,,,17.540396,,8.887196,-4.0693283
New Zealand,NZL,1971,,-11.055988,27.027035,,3.290546,,13.603067,-1.3354242
New Zealand,NZL,1972,,2.4701238,81.20568,,7.659483,,6.0485125,0.07960796
New Zealand,NZL,1973,,13.297045,16.242659,,5.703485,,-1.1001766,-1.1137605
New Zealand,NZL,1974,,2.9486775,68.53298,,-4.321873,,0.61085224,67.26128
New Zealand,NZL,1975,,-5.8926287,8.465147,,-3.1959772,,9.709394,1.3037205
New Zealand,NZL,1976,,3.046155,168.51971,,2.6500463,,-6.989151,-2.436459
New Zealand,NZL,1977,,-4.7617016,64.42003,,-0.638628,,-5.024761,-3.7395537
New Zealand,NZL,1978,,-7.758933,-6.270403,,-4.4550123,,6.3816547,1.1707664
New Zealand,NZL,1979,,-10.84119,-33.737087,,0.9338498,,17.777205,-6.175357
New Zealand,NZL,1980,,2.8545737,-8.70471,,-3.5154402,,4.9947977,5.0008297
New Zealand,NZL,1981,,-0.3689289,22.753084,,-5.0064144,,1.6274571,-1.6685307
New Zealand,NZL,1982,,-1.969409,81.93895,,-0.40022135,,-6.990707,1.5339375
New Zealand,NZL,1983,,10.805035,8.571553,,-4.1598024,,7.907951,0.91769695
New Zealand,NZL,1984,,-6.9944024,28.226435,,1.2018561,,3.1656027,7.654476
New Zealand,NZL,1985,,-7.6629043,27.524017,,-5.2209377,,-3.282702,-5.996132
New Zealand,NZL,1986,,14.928317,20.667017,,-9.74608,,12.126314,3.62283
New Zealand,NZL,1987,,-16.535091,-3.2715857,,15.03489,,-0.765419,-0.24648309
New Zealand,NZL,1988,,8.36302,9.679567,,-0.12548566,,4.7157645,0.45155287
New Zealand,NZL,1989,,8.873749,-45.607674,,1.3795972,,-1.758492,23.516321
New Zealand,NZL,1990,,-2.8323472,85.08458,,12.708128,,2.7769327,14.5379305
New Zealand,NZL,1991,,-4.6505094,8.767676,,1.5055776,,-1.2544096,5.7192683
New Zealand,NZL,1992,,10.114204,5.8234572,,3.1950474,,-7.8700123,-1.6819417
New Zealand,NZL,1993,,-1.4871061,-2.4639487,,-0.92476606,42.690132,11.379469,4.8467875
New Zealand,NZL,1994,,-5.4739237,-6.2713146,,16.478407,2.4589777,9.978258,-4.4573965
New Zealand,NZL,1995,,0.2768755,-4.576749,,7.5531006,0,6.570697,-1.628834
New Zealand,NZL,1996,,-1.4473915,13.991201,,2.151084,724.3,-4.9095335,-2.4172068
New Zealand,NZL,1997,,7.955146,7.7254295,,5.8532715,63.26119,-11.170519,3.2181144
New Zealand,NZL,1998,,-8.818788,-11.848629,,1.2089968,62.3541,8.86215,8.583069
New Zealand,NZL,1999,,2.4474263,14.328325,,0.5080104,76.68086,-9.478128,7.506418
New Zealand,NZL,2000,,-5.2419605,6.371045,,2.7479649,208.28174,6.611979,5.192876
New Zealand,NZL,2001,,23.846542,5.5154324,,0.45460463,15.622747,-11.269945,-5.643821
New Zealand,NZL,2002,,-0.049984455,-4.5346856,,3.7767887,11.868143,14.721834,-4.6110034
New Zealand,NZL,2003,,44.32427,-24.598557,,5.5467844,-5.751234,-5.0264416,-2.683872
New Zealand,NZL,2004,,3.3264875,-8.752852,,0.47353506,146.71371,15.312708,3.6034346
New Zealand,NZL,2005,,11.326671,-7.716256,,3.673029,69.93737,-14.363146,12.161255
New Zealand,NZL,2006,,-1.5360773,1.538682,,0.9683013,1.2745976,1.0531187,6.9339514
New Zealand,NZL,2007,,-24.212778,10.478187,,0.4621625,49.446262,0.28539896,4.588294
Non-OECD (BP),,1991,0,0.13660192,1.3622403,0.5573034,-0.23921132,258.25507,3.8885355,0.41896105
Non-OECD (BP),,1992,50,1.5747309,-1.1511505,-1.4845014,-0.25264025,79.49715,1.2752295,10.533583
Non-OECD (BP),,1993,33.333336,1.4344573,-1.658082,0.9709239,-1.9450724,41.33129,5.810714,-1.8061757
Non-OECD (BP),,1994,24.999989,0.72015524,-1.4460504,-4.25548,1.2282491,89.05125,5.5485606,11.999548
Non-OECD (BP),,1995,60.202015,0.8354783,1.2673616,3.655386,1.9658804,91.26483,3.6532164,19.63147
Non-OECD (BP),,1996,88.020195,1.7450929,4.7221303,10.619569,1.0257006,-9.187901,-0.20636916,5.0845265
Non-OECD (BP),,1997,13.292956,-1.0582924,-2.6485384,1.6990542,5.1778197,27.32321,1.7514467,14.421463
Non-OECD (BP),,1998,17.740547,-0.71018934,3.340876,-2.713573,0.66102743,20.033693,4.62085,9.287596
Non-OECD (BP),,1999,15.46576,1.6675115,2.9432058,5.8027506,2.2121668,36.58899,0.55873394,16.699337
Non-OECD (BP),,2000,92.4093,3.0010343,3.882289,7.880187,3.309214,24.344563,3.5060287,13.567805
Non-OECD (BP),,2001,44.61888,4.009092,4.148662,4.593158,2.6018023,35.836803,2.6961565,6.0674667
Non-OECD (BP),,2002,35.69485,6.148386,3.6288142,5.5283546,2.367282,8.162761,1.9022584,4.8698664
Non-OECD (BP),,2003,30.182016,13.991928,4.5290112,7.2797537,3.6663413,19.723856,1.5604496,8.091712
Non-OECD (BP),,2004,20.594084,11.612642,6.4239264,2.7997017,7.000053,68.858406,12.259447,7.5356007
Non-OECD (BP),,2005,18.465757,11.788237,4.5559525,0.9194732,1.9893169,19.872797,5.553305,7.0873737
Non-OECD (BP),,2006,31.827604,7.8330755,5.2105308,3.526473,3.7471175,60.487534,5.5381536,12.439024
Non-OECD (BP),,2007,45.103516,7.925856,4.4768095,2.4806857,3.959024,32.421066,5.1924467,14.734721
Non-OECD (BP),,2008,29.821468,2.9698253,3.2978415,2.7126193,2.8590202,56.561314,7.071638,16.478193
Non-OECD (BP),,2009,52.968372,2.9717445,-1.0700643,-0.45306683,1.7504811,55.370365,0.62048435,16.41984
Non-OECD (BP),,2010,116.227844,3.8488388,8.273077,5.7260036,6.2755466,57.077694,7.728815,19.117428
Non-OECD (BP),,2011,250.00949,7.7535152,5.0487757,6.041467,3.31285,41.842113,1.2499213,7.0646405
Non-OECD (BP),,2012,97.51544,2.1541,2.911985,2.9007912,3.8405895,34.75878,7.020998,9.02257
Non-OECD (BP),,2013,94.066086,1.7354965,1.190865,1.1613369,2.6720166,30.396175,5.843115,12.542498
Non-OECD (BP),,2014,112.596466,1.56703,2.6674867,7.4380994,2.324605,18.358814,5.2395225,15.033221
Non-OECD (BP),,2015,58.77749,-1.0651886,2.749586,8.681953,2.3023367,19.862057,0.20252466,12.213135
Non-OECD (BP),,2016,63.504314,0.24604797,2.5141716,6.625724,2.4620771,30.25316,4.3579817,3.6213279
Non-OECD (BP),,2017,69.42272,1.1538506,3.9589047,5.7379484,2.2520185,24.78963,2.3911953,11.3999
Non-OECD (BP),,2018,50.057064,2.6370883,4.9544454,7.838297,1.983881,18.83229,2.9707909,16.794765
Non-OECD (BP),,2019,31.40874,1.51757,1.4597058,9.776616,1.1905789,12.381101,3.0273795,10.462629
Non-OECD (BP),,2020,21.98801,-1.1971235,-0.77581406,2.4634242,-6.386203,12.004555,2.8184175,10.492682
Non-OECD (BP),,2021,26.123869,5.535412,7.4572206,8.216536,5.419159,33.911194,-1.0179102,11.724043
Non-OECD (BP),,1966,,3.8304567,11.212254,11.571323,7.5826526,,9.4877,
Non-OECD (BP),,1967,,-1.1936903,10.401416,10.406971,6.7480445,,0.812304,
Non-OECD (BP),,1968,,0.30704737,8.319736,37.50001,7.2921634,,14.057005,
Non-OECD (BP),,1969,,5.9419394,8.488714,39.893127,7.1365714,,9.591746,
Non-OECD (BP),,1970,,6.300497,9.229398,30.238628,9.5125675,,10.19423,
Non-OECD (BP),,1971,,6.194365,9.089541,12.340153,7.95449,,5.2789807,294.3343
Non-OECD (BP),,1972,,3.5767317,5.716765,71.05255,8.549606,,5.580485,-0.03501773
Non-OECD (BP),,1973,,1.5752435,10.28887,51.26704,9.29097,,4.669976,6.4504266
Non-OECD (BP),,1974,,1.2059689,6.778145,54.466534,6.325972,,10.363841,5.1083565
Non-OECD (BP),,1975,,6.645143,9.212136,41.448498,3.7225604,,4.107499,11.397743
Non-OECD (BP),,1976,,1.5722513,10.691524,34.114742,6.163156,,7.3547244,16.688204
Non-OECD (BP),,1977,,4.94591,8.644366,24.383629,6.003773,,9.231496,10.03722
Non-OECD (BP),,1978,,3.2521486,7.375145,9.107077,6.461215,,10.429049,10.635328
Non-OECD (BP),,1979,,3.0028582,8.515512,16.346502,4.0351987,,6.431055,23.238277
Non-OECD (BP),,1980,,1.1887074,3.7526846,20.638538,1.7524004,,7.6152563,28.80379
Non-OECD (BP),,1981,,1.7790318,5.9132576,20.89144,1.0102868,,3.3263803,37.411476
Non-OECD (BP),,1982,,3.8664818,7.9261303,16.188192,0.7229209,,0.2322793,7.107258
Non-OECD (BP),,1983,,4.299319,6.6604853,17.15033,0.94144344,,4.0418625,19.080807
Non-OECD (BP),,1984,,4.425752,9.279192,30.553066,1.7075658,,9.074842,2.1534324
Non-OECD (BP),,1985,,4.3454766,4.043734,11.512554,-0.15387535,,5.3484797,4.445708
Non-OECD (BP),,1986,,3.7003756,5.806875,-4.142004,2.4573684,,4.266405,1.8197656
Non-OECD (BP),,1987,,5.2027464,4.923165,16.282309,3.064549,,3.163731,-1.9395351
Non-OECD (BP),,1988,,4.004574,6.1764836,14.820158,2.606666,,6.077528,1.659584
Non-OECD (BP),,1989,,1.1841774,3.569734,-4.110771,2.3062825,,2.468443,7.919359
Non-OECD (BP),,1990,,0.18455982,4.5782804,-2.5764346,2.4842024,,3.6249518,18.995667
North America,,1984,76.70033,7.5826287,6.8434596,10.997688,3.20611,143.25342,1.9479632,16.922974
North America,,1985,102.55337,2.0645857,-2.591467,16.953087,-0.22227764,4.036975,-2.8281868,0.6851435
North America,,1986,32.00375,-1.5459359,-6.1938343,9.192503,4.177439,-23.29681,1.6244531,10.542512
North America,,1987,-25.192415,4.482889,5.568588,9.741032,2.3507,-12.512053,-5.995303,12.104834
North America,,1988,-13.365722,4.7313333,5.092776,14.570272,3.8191557,-58.92739,-5.5659714,0.45461655
North America,,1989,2655.6738,1.1559844,6.021464,-0.10526776,0.91849566,113442.88,5.661714,14.639044
North America,,1990,46.877705,0.1930952,0.03864765,7.177758,-2.1528661,32.10821,3.6949635,16.690647
North America,,1991,29.171444,-1.081419,2.1619678,7.4370027,-1.9291818,5.815923,0.78508854,5.2645564
North America,,1992,-13.816845,0.7495284,3.4507275,0.25883913,1.8860459,-0.23421049,-3.8463295,7.5038075
North America,,1993,16.264296,2.9690504,2.8535485,0.7265806,0.7749915,4.0721893,5.901134,2.8355956
North America,,1994,5.758536,0.77741146,2.7537584,6.054795,3.0236125,14.713168,-3.4008741,0.17130375
North America,,1995,2.8271794,1.1749744,4.156685,3.6896467,-0.33026338,-7.983589,10.778702,-2.0938814
North America,,1996,5.7178497,4.5089602,1.928699,-0.5170107,3.4582138,2.2051692,9.04516,2.5432825
North America,,1997,-1.3724566,2.2127628,0.8349776,-6.9237766,1.7077327,1.8302083,-0.37300587,1.6172886
North America,,1998,-0.71080923,1.301837,-1.3030887,4.677665,2.0515919,-7.665789,-7.2221336,0.90397596
North America,,1999,-0.56452155,-0.32647848,1.1641383,7.619238,2.2679925,50.324394,2.566409,1.1191487
North America,,2000,0.64570904,4.5588136,4.408121,2.8862953,1.6065121,26.431072,-4.680437,0.6014347
North America,,2001,11.196243,-2.4258137,-4.084879,2.2987127,0.0066637993,20.564138,-13.939238,1.0027409
North America,,2002,5.1005125,0.9683132,3.8983345,1.3070941,0.054514408,52.01508,10.92807,6.029427
North America,,2003,1.5217304,1.2417912,-1.3094187,-1.883775,1.7099142,10.308743,-0.92591643,-0.49288273
North America,,2004,12.551868,0.3776908,0.692296,4.520631,3.6457658,27.1055,0.04117489,1.5914202
North America,,2005,8.091175,1.7170072,-0.4465878,-0.39111972,0.05210638,28.25743,4.8179746,0.6481409
North America,,2006,10.2522135,-1.3809383,-0.017762184,1.2375593,-0.97655654,49.86386,1.9277692,-0.4203856
North America,,2007,32.169388,1.3381124,5.7816744,1.6354442,-0.04874468,29.435957,-4.62358,1.8105984
North America,,2008,49.1555,-1.9556642,0.77124834,0.17604828,-5.7013454,57.41768,4.606533,-1.7383993
North America,,2009,31.42165,-11.989731,-1.1268795,-1.3557732,-4.8323927,36.53437,-0.10572672,0.261271
North America,,2010,49.795223,5.955136,4.4033766,0.4763484,1.6663432,28.988398,-3.1767905,3.319466
North America,,2011,62.499893,-5.274349,2.8689384,-1.1134684,-1.3816893,26.192225,12.710404,0.6381631
North America,,2012,87.30682,-11.344826,3.7362933,-2.356273,-1.5859425,18.115498,-5.7029366,1.5972018
North America,,2013,75.55246,3.4086227,3.339839,3.535235,0.84204674,17.755245,0.032508373,4.658997
North America,,2014,78.16899,-0.39985776,2.2897363,1.0866761,0.04838705,9.656036,-1.4362574,1.800859
North America,,2015,34.73345,-12.609243,2.4419904,-0.36858916,1.6489506,12.623251,-2.6540697,0.4217863
North America,,2016,40.238262,-8.187544,-0.008958578,0.7960558,0.70786476,18.407404,3.1634092,0.31306744
North America,,2017,38.630604,-1.6000867,-0.00004172325,-0.062173605,0.27275085,10.51749,6.473303,0.14081001
North America,,2018,22.263824,-5.1786304,9.241557,0.45428276,2.1078944,7.5968027,-2.150917,-1.7091036
North America,,2019,18.241537,-13.558573,3.055644,0.05657673,-0.8493066,8.426499,-2.5129437,-5.19799
North America,,2020,22.263622,-19.75078,-2.7541578,-2.4438858,-13.157493,13.860869,0.80308914,-4.0492654
North America,,2021,25.216532,13.033474,0.6695986,-1.8243849,7.6494217,10.803056,-3.2652736,1.5248299
North America,,1966,,4.500687,7.8458786,50.721504,4.920697,,4.65163,5.473757
North America,,1967,,-1.7814755,5.283749,37.61307,4.1728377,,9.083117,0.08224249
North America,,1968,,3.759575,7.260871,71.215965,6.6019654,,1.3004303,10.462689
North America,,1969,,0.21327734,8.071745,7.548058,4.8861146,,11.421597,4.3806314
North America,,1970,,-0.48969388,5.664408,57.927822,4.9458504,,1.5766978,0.054490566
North America,,1971,,-5.299747,3.293836,84.98874,3.4444094,,5.422187,8.33652
North America,,1972,,3.62221,1.7821193,44.554554,7.8130245,,5.909705,11.083746
North America,,1973,,7.184565,-0.1734376,60.761738,6.2339425,,2.7846694,8.284533
North America,,1974,,-2.1255076,-3.0065358,30.586874,-2.8936028,,9.262729,3.3962727
North America,,1975,,-0.050866604,-7.1999254,44.169914,-1.9702315,,-2.0263433,-2.6008308
North America,,1976,,7.6149106,1.8468738,12.579334,6.9725156,,-0.7062733,17.202806
North America,,1977,,4.023814,-1.2802303,32.87257,5.010414,,-10.542667,5.7677507
North America,,1978,,-2.1750093,1.0518074,10.922742,2.6761532,,15.649855,5.162835
North America,,1979,,8.3801985,3.698051,-5.6798515,-1.2995183,,1.9487858,5.980718
North America,,1980,,3.4626842,-1.5851378,-0.4905641,-5.8725476,,0.30373335,2.5513887
North America,,1981,,2.996564,-2.0036817,8.178067,-5.5112066,,1.4275908,4.562855
North America,,1982,,-3.031224,-5.257392,2.7213454,-5.3582373,,6.884575,-0.9584725
North America,,1983,,3.881514,-5.549198,6.473589,-1.2748837,,4.8995852,11.22551
North America (BP),,1984,76.70033,7.595682,6.858313,10.997713,3.133738,143.25342,1.9109964,18.39124
North America (BP),,1985,102.55337,2.02955,-2.629304,16.953075,0.0028252602,4.036975,-2.8335512,0.9009242
North America (BP),,1986,32.00375,-1.5320659,-6.259322,9.192503,4.3651104,-23.296803,1.5587807,10.701788
North America (BP),,1987,-25.192415,4.452789,5.563295,9.741032,2.3756742,-12.512064,-6.0431957,12.362778
North America (BP),,1988,-13.365722,4.740417,5.009055,14.570272,3.9262295,-58.92739,-5.626255,0.23611784
North America (BP),,1989,2655.6738,1.1633039,6.0730934,-0.10526776,0.79910755,113442.88,5.8947444,15.136123
North America (BP),,1990,46.877705,0.19702911,0.0069618225,7.177758,-2.2179663,32.10821,3.7114382,16.719294
North America (BP),,1991,29.17143,-1.0851681,2.1715999,7.4370027,-1.908797,5.815923,0.78082085,5.757618
North America (BP),,1992,-13.816839,0.75576305,3.5132408,0.25883913,2.0391464,-0.23421049,-3.8581073,7.5000525
North America (BP),,1993,16.264296,2.9686928,2.7745962,0.7265806,0.79853535,4.014492,5.848491,3.4311771
North America (BP),,1994,5.758536,0.7938266,2.647686,6.054783,2.9819846,14.52558,-3.287834,0.08294582
North America (BP),,1995,2.8271794,1.1737347,4.124284,3.6896586,-0.35699606,-8.001095,10.767651,-1.9014955
North America (BP),,1996,5.717838,4.5166492,1.8133998,-0.5170226,3.4362078,2.2230625,9.006023,2.241218
North America (BP),,1997,-1.3724446,2.2106886,0.74414015,-6.9237766,1.6362786,1.814568,-0.33580065,1.6966343
North America (BP),,1998,-0.71080923,1.2982368,-1.3340116,4.677677,2.0058393,-7.71634,-7.31349,1.0910153
North America (BP),,1999,-0.58317184,-0.33456087,1.0959625,7.619238,2.4075031,50.397144,2.4745226,0.9138942
North America (BP),,2000,0.61798096,4.5535088,4.3308854,2.8862834,1.2517691,25.898588,-4.568797,0.4634738
North America (BP),,2001,11.070787,-2.4382353,-4.3308377,2.2987127,-0.028121471,20.557487,-13.945139,1.0891557
North America (BP),,2002,5.051148,0.8501291,3.8502216,1.3070941,0.020051003,52.185165,10.892296,6.2313437
North America (BP),,2003,1.4405966,1.1858463,-1.6245782,-1.883769,1.8060207,10.331798,-1.0028899,-0.23590326
North America (BP),,2004,12.464356,0.3340602,0.5411148,4.520631,3.749764,26.996494,0.026655197,1.4966846
North America (BP),,2005,7.416868,1.7610312,-0.6715238,-0.39111376,0.049889088,28.35964,4.785526,0.98780394
North America (BP),,2006,10.392499,-1.4412284,-0.4836917,1.2375593,-1.0577798,50.053215,1.9486189,-0.4263878
North America (BP),,2007,32.144962,1.3058662,5.8606744,1.6354442,0.047254562,29.53931,-4.615575,1.7907262
North America (BP),,2008,49.243355,-1.9414663,0.85121393,0.17604828,-5.78295,57.584274,4.664588,-1.8482447
North America (BP),,2009,31.113111,-12.019884,-1.1398494,-1.3557792,-4.786515,36.528503,-0.123244524,0.2486825
North America (BP),,2010,49.170494,6.0087085,4.3086767,0.47636032,1.7692447,28.949606,-3.1674385,3.520918
North America (BP),,2011,62.19033,-5.3325834,2.9485822,-1.1134684,-1.4405966,26.196217,12.739193,0.59309006
North America (BP),,2012,86.61307,-11.350668,3.8128138,-2.356273,-1.5427053,18.026722,-5.7522655,1.4514208
North America (BP),,2013,76.679695,3.3776402,3.374195,3.535235,0.9916067,17.565786,0.022184849,4.5533776
North America (BP),,2014,78.84911,-0.43331385,2.3242474,1.0866761,0.12632608,9.665621,-1.3426363,1.9982219
North America (BP),,2015,34.74957,-12.637508,2.6065588,-0.36858916,1.5699863,12.638783,-2.6001573,0.34998655
North America (BP),,2016,40.404545,-8.228665,0.25926828,0.7960558,0.6152749,18.497456,3.0863285,0.33129454
North America (BP),,2017,38.712154,-1.563561,-0.12671947,-0.062173605,0.37930012,10.498344,6.375718,0.0818491
North America (BP),,2018,22.298622,-5.2276254,9.509277,0.45428276,2.1270037,7.5751185,-2.1220326,-1.662159
North America (BP),,2019,17.905067,-13.842428,3.0272007,0.05657673,-0.801152,8.337725,-2.408272,-5.4983673
North America (BP),,2020,22.068619,-20.235847,-2.5627196,-2.4438858,-13.036579,13.838148,0.7837415,-4.0736732
North America (BP),,2021,25.142647,13.20219,0.50685406,-1.8243849,7.573068,10.821068,-3.303659,1.5045762
North America (BP),,1966,,4.501462,7.82125,50.419773,4.971957,,4.642117,5.473757
North America (BP),,1967,,-1.7817616,5.269575,37.253906,4.1692376,,9.120787,0.08224249
North America (BP),,1968,,3.7601948,7.267761,71.78911,6.741023,,1.2991428,10.462689
North America (BP),,1969,,0.21332502,8.093476,7.6853037,4.949403,,11.4260435,4.3806314
North America (BP),,1970,,-0.48658252,5.619681,57.92781,4.6812534,,1.5620828,0.054490566
North America (BP),,1971,,-5.2981853,3.3111453,84.98877,3.4866095,,5.3096056,2.146542
North America (BP),,1972,,3.6226034,1.7774463,44.554543,7.683718,,5.920267,12.593544
North America (BP),,1973,,7.186997,-0.1635611,60.76175,6.202996,,2.8056502,7.913637
North America (BP),,1974,,-2.1263063,-2.9911518,30.586851,-2.9630184,,9.284234,3.5560727
North America (BP),,1975,,-0.05312562,-7.19471,44.169926,-1.8627524,,-2.0186365,-2.8511763
North America (BP),,1976,,7.6180577,1.8177032,12.579334,7.118964,,-0.78270435,17.651928
North America (BP),,1977,,4.016626,-1.3341963,32.87256,5.0352097,,-10.498792,5.644977
North America (BP),,1978,,-2.175349,0.98888874,10.922754,2.7195454,,15.606761,4.808736
North America (BP),,1979,,8.384085,3.6978126,-5.67984,-1.3632894,,1.9086719,6.4798474
North America (BP),,1980,,3.4610152,-1.6445935,-0.49057603,-6.3939214,,0.36414862,2.6709795
North America (BP),,1981,,2.9972196,-2.0592153,8.178067,-5.751157,,1.2876153,4.739988
North America (BP),,1982,,-3.0424774,-5.398053,2.7213454,-5.0861835,,7.0189476,-1.3212919
North America (BP),,1983,,3.8561344,-5.611205,6.473577,-1.133889,,4.88292,11.402631
North Macedonia,MKD,2011,4411.538,14.207781,15.694988,,3.6132216,,-41.05307,
North Macedonia,MKD,2012,141.77322,-5.8710694,3.7678003,,-3.3510566,,-27.355194,
North Macedonia,MKD,2013,219.14668,-16.350101,13.206089,,-2.4003863,,52.15821,
North Macedonia,MKD,2014,58.89957,-7.4708223,-14.210617,,-0.78179836,,-23.82095,
North Macedonia,MKD,2015,57.140877,-9.835493,0.73156357,,7.2108984,70.97815,54.576015,
North Macedonia,MKD,2016,4.8672557,-9.810507,57.227707,,12.2320175,-9.343606,1.7237902,78.21356
North Macedonia,MKD,2017,0.21518469,9.301031,28.715647,,-4.825306,0.91063976,-41.48249,43.06607
North Macedonia,MKD,2018,-4.05457,-9.759587,-7.7788234,,-4.042065,-11.8953705,61.343956,4.847622
North Macedonia,MKD,2019,1.9264579,18.513262,16.790653,,8.909035,4.5901895,-35.039925,1.9482017
North Macedonia,MKD,2020,1.3346553,-31.361277,14.208388,,-7.9316854,14.811504,9.750927,3.98345
North Macedonia,MKD,2021,7.460594,-13.864607,26.090073,,16.16323,-11.591739,13.661742,-6.073517
North Macedonia,MKD,1991,,0.43213367,,,-10.475117,,72.70876,
North Macedonia,MKD,1992,,-0.5865276,,,7.720566,,0,
North Macedonia,MKD,1993,,0.4966855,,,7.5674176,,-38.443394,
North Macedonia,MKD,1994,,3.876102,,,-22.325903,,33.141754,
North Macedonia,MKD,1995,,3.14219,,,-5.9484186,,15.251803,
North Macedonia,MKD,1996,,-3.245604,,,52.03296,,6.117356,
North Macedonia,MKD,1997,,-6.4694524,,,-16.170889,,5.8823466,
North Macedonia,MKD,1998,,29.298008,,,-10.001081,,20.333326,
North Macedonia,MKD,1999,,-12.790203,85,,0.006568432,,28.254854,
North Macedonia,MKD,2000,,-8.380413,62.162163,,1.7426133,,-15.766746,
North Macedonia,MKD,2001,,10.569275,33.333336,,-18.077051,,-46.495724,
North Macedonia,MKD,2002,,-13.063801,2.4999976,,12.919641,,20.926523,
North Macedonia,MKD,2003,,15.143776,-10.975611,,-3.2405257,,81.50593,
North Macedonia,MKD,2004,,-4.9711227,-2.7146816,,1.8828511,,7.860267,
North Macedonia,MKD,2005,,3.7668824,6.9138885,,2.9704928,,0.67476034,
